"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/21/2023","AQS","421250005","1","0.6","ppb","0","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"07/22/2023","AQS","421250005","1","1.3","ppb","1","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"07/23/2023","AQS","421250005","1","0.4","ppb","0","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"07/24/2023","AQS","421250005","1","0.6","ppb","0","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"07/25/2023","AQS","421250005","1","0.4","ppb","0","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"07/26/2023","AQS","421250005","1","2","ppb","3","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"07/27/2023","AQS","421250005","1","2.2","ppb","3","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"07/28/2023","AQS","421250005","1","0.7","ppb","0","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"07/29/2023","AQS","421250005","1","0.9","ppb","0","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"07/30/2023","AQS","421250005","1","0.9","ppb","0","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"07/31/2023","AQS","421250005","1","2","ppb","3","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"08/01/2023","AQS","421250005","1","1.3","ppb","1","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"08/02/2023","AQS","421250005","1","0.9","ppb","0","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"08/03/2023","AQS","421250005","1","0.6","ppb","0","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"08/04/2023","AQS","421250005","1","0.9","ppb","0","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"08/05/2023","AQS","421250005","1","4.1","ppb","6","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"08/06/2023","AQS","421250005","1","1.1","ppb","1","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"08/07/2023","AQS","421250005","1","1","ppb","1","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"08/08/2023","AQS","421250005","1","0.8","ppb","0","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"08/09/2023","AQS","421250005","1","0.5","ppb","0","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"08/10/2023","AQS","421250005","1","0.8","ppb","0","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"08/11/2023","AQS","421250005","1","0.7","ppb","0","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"08/12/2023","AQS","421250005","1","1.6","ppb","1","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"08/13/2023","AQS","421250005","1","0.8","ppb","0","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"08/14/2023","AQS","421250005","1","2.4","ppb","3","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"08/15/2023","AQS","421250005","1","0.6","ppb","0","","22","92.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"08/16/2023","AQS","421250005","1","0.4","ppb","0","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"08/17/2023","AQS","421250005","1","1.8","ppb","1","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"08/18/2023","AQS","421250005","1","1.1","ppb","1","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"08/19/2023","AQS","421250005","1","1.1","ppb","1","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"08/20/2023","AQS","421250005","1","0.8","ppb","0","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"08/21/2023","AQS","421250005","1","2.6","ppb","3","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"08/22/2023","AQS","421250005","1","2.4","ppb","3","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"08/23/2023","AQS","421250005","1","1.3","ppb","1","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"08/24/2023","AQS","421250005","1","1.3","ppb","1","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"08/25/2023","AQS","421250005","1","0.7","ppb","0","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"08/26/2023","AQS","421250005","1","0.9","ppb","0","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"08/27/2023","AQS","421250005","1","2.8","ppb","3","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"08/28/2023","AQS","421250005","1","4.5","ppb","6","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"08/29/2023","AQS","421250005","1","0.6","ppb","0","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"08/30/2023","AQS","421250005","1","0.5","ppb","0","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"08/31/2023","AQS","421250005","1","3.9","ppb","4","","24","100.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.146667","-79.902222"
"01/01/2023","AQS","421255001","1","2.2","ppb","3","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"01/02/2023","AQS","421255001","1","0.8","ppb","0","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"01/03/2023","AQS","421255001","1","1.8","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"01/12/2023","AQS","421255001","1","0.6","ppb","0","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"01/13/2023","AQS","421255001","1","0.5","ppb","0","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"01/14/2023","AQS","421255001","1","0.2","ppb","0","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"01/15/2023","AQS","421255001","1","0.2","ppb","0","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"01/16/2023","AQS","421255001","1","1.4","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"01/17/2023","AQS","421255001","1","2.9","ppb","3","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"01/18/2023","AQS","421255001","1","0.7","ppb","0","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"01/19/2023","AQS","421255001","1","2.3","ppb","3","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"01/20/2023","AQS","421255001","1","0.4","ppb","0","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"01/21/2023","AQS","421255001","1","1.3","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"01/22/2023","AQS","421255001","1","2.8","ppb","3","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"01/23/2023","AQS","421255001","1","0.8","ppb","0","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"01/24/2023","AQS","421255001","1","1.1","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"01/25/2023","AQS","421255001","1","1.1","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"01/26/2023","AQS","421255001","1","0.5","ppb","0","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"01/27/2023","AQS","421255001","1","1.8","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"01/28/2023","AQS","421255001","1","3.5","ppb","4","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"01/29/2023","AQS","421255001","1","5.5","ppb","7","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"01/30/2023","AQS","421255001","1","0.4","ppb","0","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"01/31/2023","AQS","421255001","1","0.5","ppb","0","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"02/01/2023","AQS","421255001","1","0.6","ppb","0","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"02/02/2023","AQS","421255001","1","4.6","ppb","6","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"02/03/2023","AQS","421255001","1","1","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"02/04/2023","AQS","421255001","1","5.6","ppb","7","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"02/05/2023","AQS","421255001","1","6.1","ppb","9","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"02/06/2023","AQS","421255001","1","1.4","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"02/07/2023","AQS","421255001","1","6","ppb","9","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"02/08/2023","AQS","421255001","1","3.6","ppb","4","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"02/09/2023","AQS","421255001","1","2.7","ppb","3","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"02/10/2023","AQS","421255001","1","0.4","ppb","0","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"02/11/2023","AQS","421255001","1","7.2","ppb","10","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"02/12/2023","AQS","421255001","1","2.7","ppb","3","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"02/13/2023","AQS","421255001","1","4.1","ppb","6","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"02/14/2023","AQS","421255001","1","1.5","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"02/16/2023","AQS","421255001","1","1.6","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"02/17/2023","AQS","421255001","1","1","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"02/18/2023","AQS","421255001","1","3","ppb","4","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"02/19/2023","AQS","421255001","1","5.8","ppb","7","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"02/20/2023","AQS","421255001","1","8.5","ppb","11","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"02/21/2023","AQS","421255001","1","1.7","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"02/22/2023","AQS","421255001","1","16.9","ppb","23","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"02/23/2023","AQS","421255001","1","3.4","ppb","4","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"02/24/2023","AQS","421255001","1","1.6","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"02/25/2023","AQS","421255001","1","2.1","ppb","3","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"02/26/2023","AQS","421255001","1","2.9","ppb","3","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"02/27/2023","AQS","421255001","1","2.4","ppb","3","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"02/28/2023","AQS","421255001","1","1.4","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"03/01/2023","AQS","421255001","1","4.8","ppb","6","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"03/02/2023","AQS","421255001","1","2.1","ppb","3","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"03/03/2023","AQS","421255001","1","2.1","ppb","3","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"03/04/2023","AQS","421255001","1","1.4","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"03/05/2023","AQS","421255001","1","1.8","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"03/06/2023","AQS","421255001","1","2.1","ppb","3","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"03/07/2023","AQS","421255001","1","1.3","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"03/08/2023","AQS","421255001","1","1.1","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"03/09/2023","AQS","421255001","1","1.1","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"03/10/2023","AQS","421255001","1","2.4","ppb","3","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"03/11/2023","AQS","421255001","1","1.3","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"03/12/2023","AQS","421255001","1","2","ppb","3","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"03/13/2023","AQS","421255001","1","1.4","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"03/14/2023","AQS","421255001","1","1.5","ppb","1","","22","92.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"03/15/2023","AQS","421255001","1","2.4","ppb","3","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"03/16/2023","AQS","421255001","1","23.5","ppb","33","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"03/17/2023","AQS","421255001","1","3.5","ppb","4","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"03/18/2023","AQS","421255001","1","1.2","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"03/19/2023","AQS","421255001","1","2.1","ppb","3","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"03/20/2023","AQS","421255001","1","5.2","ppb","7","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"03/23/2023","AQS","421255001","1","2.1","ppb","3","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"03/24/2023","AQS","421255001","1","1.9","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"03/25/2023","AQS","421255001","1","2.8","ppb","3","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"03/26/2023","AQS","421255001","1","1.7","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"03/27/2023","AQS","421255001","1","2.3","ppb","3","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"03/28/2023","AQS","421255001","1","1.1","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"03/29/2023","AQS","421255001","1","2.2","ppb","3","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"03/30/2023","AQS","421255001","1","3.6","ppb","4","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"03/31/2023","AQS","421255001","1","5.8","ppb","7","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"04/01/2023","AQS","421255001","1","1.6","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"04/02/2023","AQS","421255001","1","4.3","ppb","6","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"04/03/2023","AQS","421255001","1","6.9","ppb","9","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"04/04/2023","AQS","421255001","1","6.7","ppb","9","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"04/05/2023","AQS","421255001","1","2.3","ppb","3","","22","92.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"04/06/2023","AQS","421255001","1","2.9","ppb","3","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"04/07/2023","AQS","421255001","1","1","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"04/08/2023","AQS","421255001","1","1","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"04/09/2023","AQS","421255001","1","0.8","ppb","0","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"04/10/2023","AQS","421255001","1","1.6","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"04/11/2023","AQS","421255001","1","1.9","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"04/12/2023","AQS","421255001","1","1.9","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"04/13/2023","AQS","421255001","1","2.5","ppb","3","","20","83.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"04/14/2023","AQS","421255001","1","6.4","ppb","9","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"04/15/2023","AQS","421255001","1","2","ppb","3","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"04/16/2023","AQS","421255001","1","1.5","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"04/17/2023","AQS","421255001","1","2","ppb","3","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"04/18/2023","AQS","421255001","1","1.4","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"04/19/2023","AQS","421255001","1","1.8","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"04/20/2023","AQS","421255001","1","4.4","ppb","6","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"04/21/2023","AQS","421255001","1","3","ppb","4","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"04/22/2023","AQS","421255001","1","1.6","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"04/23/2023","AQS","421255001","1","1.3","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"04/24/2023","AQS","421255001","1","1.2","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"04/25/2023","AQS","421255001","1","2","ppb","3","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"04/26/2023","AQS","421255001","1","1.1","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"04/27/2023","AQS","421255001","1","1.9","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"04/28/2023","AQS","421255001","1","1.4","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"04/29/2023","AQS","421255001","1","1.3","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"04/30/2023","AQS","421255001","1","1.9","ppb","1","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
"05/01/2023","AQS","421255001","1","2.1","ppb","3","","23","96.0000","42401","Sulfur dioxide","38300","Pittsburgh, PA","42","Pennsylvania","125","Washington","40.445278","-80.420833"
